stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
24hpf,0,0,0,0,0,0,0,0,2
2dpf,2.5,0,0,1.67,4.17,0,0.83,0,6.67
3dpf,1.15,1.15,0,0.57,7.47,1.15,0,0,5.17
5dpf,2.58,0.52,1.03,1.55,8.79,0,0,0.52,10.34
10dpf,3.14,0,1.88,1.88,2.51,0,0,0.63,3.77
