stage,central_nervous_system,hematopoietic_system,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,4.17,0,0.83,0,0.83,1.67
3dpf,9.19,0.57,0,2.3,0,5.17
5dpf,4.13,0,0,3.62,0.52,35.66
10dpf,3.77,0.63,0,0,0,6.9
