stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,0,0,0,0,0,0,0,1
2dpf,9.17,0,0,0.83,0.83,0,0,142.63
3dpf,6.9,0,0.57,0,2.87,0,0,31.61
5dpf,7.24,0,0,0.52,9.82,0.52,1.55,183.99
10dpf,4.39,0.63,0,0,3.77,0,0,55.22
