stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
19hpf,2.19,0,0,0,0,0,0,0,0,0
24hpf,16,0,0,0,1,0,0,0,0,0
2dpf,80.07,0.83,1.67,0,5.84,22.52,3.34,0,5.84,9.17
3dpf,714.28,0.57,1.15,0.57,0.57,25.28,0,0,0,1.72
5dpf,43.93,3.62,6.2,20.16,5.17,46.51,2.07,0.52,5.69,16.02
10dpf,679.62,3.77,4.39,7.53,0,23.85,0.63,0,5.02,6.28
