stage,central_nervous_system,hematopoietic_system,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,9.17,0,2.5,0,0,0,0
3dpf,157.45,1.15,0,4.02,0,0.57,1.72
5dpf,2.58,0.52,0.52,3.62,1.03,0.52,2.07
10dpf,108.56,1.88,0,6.9,0,1.88,0.63
