stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,1.67,0,0,14.18,1.67,19.18,0.83,0
3dpf,4.6,0,0.57,21.26,2.3,26.43,0,0
5dpf,0.52,0,0,28.43,1.55,35.14,1.03,1.55
10dpf,2.51,0.63,0,25.73,4.39,23.85,0,0.63
