stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,10.32,0,0,0,0,0,0,0,0,0
12hpf,19.28,1.93,7.71,0,11.57,1.93,0,0,5.78,5.78
14hpf,10.03,0,3.34,0,3.34,0,0,0,0,0
16hpf,18.46,4.1,0,6.15,12.3,0,2.05,0,6.15,4.1
19hpf,56.92,0,0,0,0,0,0,0,0,2.19
24hpf,43,1,0,0,14,5,1,0,2,6
2dpf,95.08,2.5,5,13.35,71.73,58.39,5,0.83,24.19,25.86
3dpf,163.77,2.3,4.02,3.45,4.6,31.03,1.72,0,4.6,2.87
5dpf,25.84,1.03,11.37,15.5,14.47,77.01,5.69,3.1,13.95,38.25
10dpf,58.36,1.26,3.77,2.51,3.14,34.51,0,0,3.14,5.02
