stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,11.68,0,0.83,0,5,0,0.83,18.35
3dpf,127.57,0,0,0.57,6.9,0,0.57,3.45
5dpf,4.65,1.03,1.03,0,6.72,1.03,0.52,7.75
10dpf,21.96,0,0.63,0,0.63,0,1.26,0.63
