stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,2993.65,30.97,10.32,0,505.82,41.29,0,113.55,908.42,619.38
12hpf,1530.63,32.77,23.13,28.92,335.43,50.12,0,113.74,493.5,331.57
14hpf,1414.45,26.75,56.85,76.91,264.17,147.13,36.78,40.13,725.62,441.39
16hpf,592.69,18.46,8.2,36.91,149.71,65.63,24.61,20.51,477.84,336.33
19hpf,1285.05,8.76,0,19.7,109.46,52.54,45.97,17.51,192.65,398.43
24hpf,552,12,9,24,121,56,62,3,254,153
2dpf,719.81,11.68,25.86,73.4,293.59,557.16,95.08,15.85,254.39,336.13
3dpf,1659.58,24.71,20.11,36.2,48.27,659.69,13.22,0,61.49,140.21
5dpf,296.14,43.41,47.55,122.49,50.13,607.27,59.44,28.43,151.43,645
10dpf,715.39,70.28,23.22,81.58,37.02,561.64,36.4,1.26,82.21,187
