stage,central_nervous_system,hematopoietic_system,mesenchyme,periderm
24hpf,0,2,0,0
2dpf,0,4.17,0,14.18
3dpf,1.72,0,0,4.6
5dpf,1.55,22.74,0.52,51.17
10dpf,1.26,20.71,0,8.16
