stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
16hpf,2.05,0,0,0,0,0,0,0
2dpf,0.83,0.83,0,0,10.84,0,0,0
3dpf,43.1,0,0.57,0,4.02,0,0,0
5dpf,0,0.52,0,0.52,10.85,0.52,4.13,0.52
10dpf,13.18,0,0,0,3.77,0,0.63,0
