stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,0,0,3,0,0,0,0,0
2dpf,3.34,0,0.83,0.83,16.68,1.67,0,5
3dpf,4.6,8.62,4.02,4.02,39.08,0,0,4.02
5dpf,2.07,4.13,3.1,0,23.77,0,0.52,16.54
10dpf,2.51,5.65,4.39,0,14.43,0.63,0,0.63
