stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0.83,0,0,0,6.67,2.5,0,0
3dpf,1.72,1.15,0,0,34.48,1.15,1.15,0
5dpf,1.03,8.27,0.52,1.03,82.69,1.55,5.69,2.58
10dpf,0,21.96,0,0,31.38,0,0.63,0.63
