stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
14hpf,6.69,0,0,0,10.03,26.75,6.69,0,0,0
16hpf,53.32,0,6.15,4.1,67.68,32.81,82.03,2.05,4.1,12.3
19hpf,37.22,0,30.65,8.76,15.32,2.19,159.81,0,0,0
24hpf,19,0,110,101,2,2,154,0,2,3
2dpf,13.35,0,44.21,18.35,3.34,0.83,48.38,0,0.83,0.83
3dpf,5.17,0.57,19.54,1.15,1.15,1.15,1.72,0,0.57,0
5dpf,2.07,0,87.34,12.4,1.55,4.65,21.19,0,0,4.13
10dpf,2.51,0.63,32.63,4.39,0.63,1.26,36.4,0,0,0.63
