stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,1951.04,30.97,10.32,0,299.37,20.65,0,51.61,567.76,381.95
12hpf,1877.63,61.69,5.78,44.34,478.08,113.74,9.64,42.41,613.02,508.93
14hpf,1187.07,6.69,43.47,63.53,200.63,110.35,16.72,3.34,260.82,237.41
16hpf,883.9,16.41,49.22,30.76,248.15,92.29,24.61,14.36,276.86,268.66
19hpf,1061.75,6.57,6.57,15.32,81,45.97,13.14,4.38,43.78,81
24hpf,578,2,28,7,62,44,12,3,70,35
2dpf,366.16,5,18.35,24.19,115.94,197.68,20.85,1.67,70.9,64.22
3dpf,1067.12,16.66,17.81,10.92,12.07,157.45,13.79,0,20.11,31.03
5dpf,106.47,9.82,42.38,25.32,22.22,192.78,11.37,4.65,44.96,124.56
10dpf,293.69,12.55,31.38,21.34,11.92,169.43,11.3,0,27.61,23.85
