stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,0,0,0,0,0,0,0,10.32,0,0
12hpf,0,1.93,0,0,0,0,0,0,0,7.71
14hpf,20.06,0,0,0,0,40.13,0,0,0,0
16hpf,149.71,2.05,0,0,2.05,57.42,0,0,0,6.15
19hpf,98.51,0,0,2.19,4.38,13.14,0,0,0,4.38
24hpf,463,0,6,8,118,82,5,0,27,99
2dpf,367.83,5,14.18,18.35,86.74,162.64,11.68,2.5,29.19,83.41
3dpf,1775.65,14.37,9.77,5.75,5.75,169.52,4.02,0,5.17,30.46
5dpf,47.03,4.13,7.75,7.75,5.69,64.09,8.27,1.55,10.85,40.83
10dpf,290.55,2.51,4.39,5.02,0.63,37.02,1.88,0,1.88,14.43
