stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,6420.87,113.55,30.97,0,1125.2,82.58,0,206.46,2467.18,2312.34
12hpf,5846.87,188.92,36.63,177.35,1484.37,258.32,15.42,347,2592.82,1831.36
14hpf,5370.24,90.28,240.76,317.67,1066.69,494.89,86.94,93.63,1885.94,1909.35
16hpf,3781.71,209.18,285.06,268.66,1150.51,531.16,143.56,133.3,1488.89,1929.82
19hpf,4544.75,43.78,78.81,162,602.03,310.86,164.19,32.84,348.08,1409.83
24hpf,3791,84,218,260,890,461,194,16,617,722
2dpf,1367.88,41.7,100.09,176.82,643.07,1158.53,154.3,10.84,354.48,435.39
3dpf,3467.41,58.61,100.56,67.23,67.81,867.71,35.63,0,67.23,192.51
5dpf,329.22,40.31,228.96,150.91,79.59,866.2,47.03,26.88,158.15,693.58
10dpf,980.83,70.28,207.09,148.73,55.22,898,37.65,1.26,126.76,158.14
