stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,691.64,0,10.32,0,165.17,10.32,0,20.65,196.14,320.01
12hpf,1299.3,55.9,11.57,50.12,298.8,63.62,0,88.68,510.85,478.08
14hpf,2283.86,16.72,100.32,143.79,331.04,207.32,36.78,50.16,745.68,856.03
16hpf,2737.84,88.19,227.64,194.83,799.82,307.62,94.34,125.1,1084.88,1191.53
19hpf,2778.08,10.95,102.89,133.54,341.51,148.86,72.24,28.46,249.57,687.4
24hpf,1942,25,429,118,400,183,111,7,547,360
2dpf,929.99,30.03,115.94,96.75,351.15,667.26,110.93,6.67,221.03,275.25
3dpf,2904.26,63.21,64.36,62.06,54.59,734.4,32.75,0,70.68,140.79
5dpf,208.28,38.76,159.18,111.64,46.51,371.6,48.58,12.92,127.14,455.33
10dpf,502.03,50.2,133.04,71.54,23.22,239.72,16.32,0,67.15,77.19
