stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,0,0,0,0,0,0,0,1
2dpf,8.34,0,0,1.67,1.67,0,0,0.83
3dpf,20.69,0.57,0,0,2.3,1.15,1.15,1.72
5dpf,5.17,0.52,1.03,0.52,4.13,0.52,0.52,6.72
10dpf,6.9,0.63,0,0,1.26,0,0,3.14
