stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
12hpf,0,0,0,0,0,1.93,0,0
2dpf,1.67,0,0.83,0.83,1.67,0,0,1.67
3dpf,5.75,0,0,0,3.45,0,1.15,1.15
5dpf,0.52,0,0,0,2.07,0,0.52,2.07
10dpf,2.51,1.26,0.63,0,3.14,0,0.63,0
