stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
24hpf,0,0,2,0,0,0,0,0,0
2dpf,2.5,0,10.01,0,7.51,0,0.83,0.83,1.67
3dpf,4.02,0,4.02,0,25.86,0,0,0.57,0.57
5dpf,2.07,0,5.17,1.55,62.02,0.52,0,3.1,9.3
10dpf,1.26,0.63,2.51,0,21.96,0.63,0,1.26,1.26
