stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,1920.07,41.29,30.97,0,340.66,20.65,0,51.61,670.99,691.64
12hpf,2847.29,84.82,17.35,71.33,587.96,148.44,9.64,161.93,1183.64,803.87
14hpf,2250.42,40.13,80.25,140.44,387.89,237.41,40.13,43.47,631.99,712.24
16hpf,2122.6,88.19,112.79,149.71,594.74,266.61,63.58,65.63,705.48,836.73
19hpf,1985.59,8.76,30.65,67.86,199.22,102.89,41.59,24.08,118.22,367.78
24hpf,1700,28,111,76,305,142,60,9,274,234
2dpf,756.51,16.68,42.54,88.41,321.12,522.13,58.39,11.68,196.01,265.24
3dpf,2564.07,29.88,61.49,62.64,70.68,859.09,38.5,0,62.64,159.75
5dpf,312.68,38.25,156.08,152.46,62.54,750.44,64.6,47.03,125.07,562.31
10dpf,1071.2,50.83,163.16,95.39,42.67,1141.48,37.65,0,87.85,164.41
