stage,central_nervous_system,lateral_mesoderm,mesenchyme,periderm
2dpf,0.83,0.83,0.83,7.51
3dpf,0,0.57,0.57,1.72
5dpf,0.52,0,1.03,28.94
10dpf,0,0,0,5.65
