stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
24hpf,0,0,0,0,0,1,0,0,0
3dpf,17.81,0,0,0,0,4.02,0,0.57,0.57
5dpf,0.52,0.52,3.1,1.55,0.52,6.2,0.52,0.52,2.07
10dpf,13.81,0.63,3.77,1.26,1.26,3.14,0.63,3.14,0.63
