stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
12hpf,0,1.93,0,0,0,0,0,0,0
24hpf,1,0,0,0,0,0,0,0,0
2dpf,3.34,0,0,0.83,0.83,0,0,0,0.83
3dpf,42.52,0,0,2.87,16.09,0,0,0,1.15
5dpf,2.07,0,1.55,3.1,11.89,0,0.52,0.52,2.58
10dpf,25.1,0,0,0,7.53,0.63,0,0,0.63
