stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
24hpf,1,0,0,0,0,0,0,0,0
2dpf,0,0,0,0,2.5,0.83,0,0,0
3dpf,8.05,0.57,0,0,5.75,2.3,0,0,0
5dpf,3.62,0,2.07,0.52,10.85,1.55,0.52,1.55,2.07
10dpf,5.02,0,0.63,1.26,6.9,0.63,0,1.26,0
