stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
2dpf,6.67,0.83,0.83,5.84,8.34,1.67,5,0.83
3dpf,1.15,0,0,0,0.57,0,0.57,2.87
5dpf,0,0.52,0,0,0,0,1.03,13.44
10dpf,1.88,0,0,0,0,0,0,5.02
