stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0,0.83,0.83,0.83,0.83,0,0
3dpf,5.75,0,0.57,0,0,5.17,0,0
5dpf,2.07,0,0,2.07,0,9.3,0.52,0.52
10dpf,16.94,0.63,0,0.63,0,3.14,0,0
