stage,central_nervous_system,hematopoietic_system,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
24hpf,1,0,0,0,0,0,0,0
2dpf,5.84,0.83,1.67,2.5,1.67,2.5,0,0.83
3dpf,53.44,0,0,2.3,0,0,0.57,0
5dpf,3.1,1.03,0,10.85,2.58,2.07,0,0.52
10dpf,16.32,0,0,5.02,1.88,0,0,0
