stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0,0,0,0,0,0,0.83
3dpf,5.17,0.57,0,0,0,0,0,0
5dpf,0.52,0,1.55,0.52,0,0.52,1.03,2.58
10dpf,1.26,0,4.39,1.88,0.63,1.26,0,0
