stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
14hpf,6.69,0,0,0,0,0,0,0,0
24hpf,0,0,0,0,0,0,1,0,0
2dpf,6.67,0.83,0,15.01,0.83,0,0,0.83,2.5
3dpf,14.37,0,0,1.15,0,0,0,0,1.15
5dpf,1.03,1.55,0.52,0.52,0.52,0.52,0,0.52,8.79
10dpf,1.26,0,1.26,0,0.63,0,0,0,2.51
