stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,0.83,0,0,0,0,0.83,0,0
3dpf,1.15,0,0,0,0,0,0,0
5dpf,1.55,1.03,1.03,3.1,0.52,0,1.03,1.55
10dpf,7.53,0,0,0.63,0,0,0,0
