stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,3.34,0,0,0.83,0,2.5,0,15.01
3dpf,0,0,0,0,0,0,0,0.57
5dpf,1.55,1.03,1.03,0.52,3.1,0.52,0.52,7.24
10dpf,0,0,0,0,0,0,0,0.63
