stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,0,0,4,0,0,0,0
2dpf,0,0,26.69,0,2.5,0.83,0.83
3dpf,1.72,0,9.77,0,6.9,0.57,0
5dpf,0,2.58,26.88,0.52,3.1,0,0.52
10dpf,0,0,19.45,0,0.63,0.63,0
