stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0.83,0,0,3.34,5,0.83,0,2.5
3dpf,85.05,0.57,0,0,0.57,0,0,0.57
5dpf,17.57,0,1.03,1.03,4.65,1.03,1.03,6.72
10dpf,36.4,0,0,0,2.51,0.63,0,1.88
