stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,1,0,0,0,0,0,0,0
2dpf,2.5,0,1.67,0.83,0,0.83,0.83,1.67
3dpf,119.53,0.57,0,0.57,2.87,0,0,1.72
5dpf,1.55,0,1.03,0,2.07,0,1.55,6.2
10dpf,37.65,0,1.88,0,6.28,0,0.63,2.51
