stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,10.84,0,0,0.83,0,0,0,0.83
3dpf,7.47,0,0,0.57,0,0.57,0,11.49
5dpf,7.24,1.03,1.55,2.07,1.03,0.52,3.1,28.94
10dpf,5.02,1.26,0,0,2.51,0,0,12.55
