stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,474.86,20.65,0,0,82.58,10.32,0,20.65,134.2,206.46
12hpf,212.05,13.49,0,7.71,57.83,11.57,0,36.63,67.47,69.4
14hpf,90.28,0,3.34,3.34,20.06,6.69,0,10.03,26.75,80.25
16hpf,34.86,0,2.05,0,2.05,4.1,0,0,14.36,12.3
19hpf,247.38,0,0,19.7,32.84,8.76,8.76,4.38,4.38,63.49
24hpf,51,1,1,5,11,9,5,1,12,22
2dpf,375.33,16.68,23.35,95.08,153.47,292.76,40.87,11.68,130.12,179.33
3dpf,971.15,25.28,6.32,33.9,18.96,228.71,7.47,0,18.39,65.51
5dpf,112.15,33.59,34.11,115.25,20.16,211.38,20.67,11.37,43.93,177.27
10dpf,346.4,36.4,30.75,74.68,13.81,190.14,21.34,1.26,26.36,64.01
