stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,10.01,0,4.17,0,0,2.5,2.5,1.67,5
3dpf,21.26,0,6.32,0,0.57,9.77,0.57,1.15,1.15
5dpf,7.75,1.55,13.95,7.75,1.03,10.85,1.03,1.55,8.79
10dpf,35.77,5.02,12.55,4.39,0,6.28,0.63,0.63,1.26
