stage,central_nervous_system,endoderm,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
14hpf,0,0,0,0,0,0,3.34
2dpf,15.85,0,0,0.83,0,0,11.68
3dpf,6.32,1.15,0,0.57,0,0,4.6
5dpf,22.74,0.52,1.03,4.13,0.52,0.52,28.43
10dpf,5.02,2.51,1.26,1.26,0,0,5.02
