stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,1.67,0,0,0.83,0,0,0,9.17
3dpf,1.72,0,0,0.57,2.3,0,0,14.94
5dpf,1.55,1.55,0.52,1.03,4.65,0.52,2.58,300.28
10dpf,5.02,0,0,0,1.26,0,1.88,33.26
