stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,6441.52,113.55,30.97,0,1125.2,82.58,0,206.46,2560.09,2332.98
12hpf,5829.52,188.92,36.63,179.28,1495.93,254.46,15.42,320.01,2635.23,1842.93
14hpf,5714.66,90.28,250.79,347.76,1170.35,531.67,96.97,120.38,2153.45,2133.38
16hpf,4768.15,211.23,377.35,305.57,1509.4,596.79,155.86,166.12,1968.79,2266.15
19hpf,7445.42,61.3,148.86,218.92,904.13,385.3,207.97,65.68,720.24,2060.02
24hpf,5374,99,697,247,1347,581,246,32,1356,972
2dpf,2113.55,68.39,137.62,230.2,1096.81,1548.88,210.19,30.03,580.52,738.99
3dpf,5058.6,82.75,78.15,101.71,121.25,1378,67.23,0.57,174.69,272.96
5dpf,710.64,68.74,267.72,312.68,172.62,1812.52,119.39,126.11,434.65,1389.75
10dpf,2451.77,153.75,282.39,314.39,135.55,2231.51,106.68,3.14,459.35,361.46
