stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,0,7,0,0,0,0,0,0
2dpf,4.17,4.17,1.67,0,0.83,0.83,0,0
3dpf,1.72,13.22,0.57,0,2.87,0,0,0.57
5dpf,3.62,13.44,0.52,0,2.58,0.52,0.52,3.1
10dpf,1.26,20.71,0.63,0.63,0,0,0,0
