stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,1,0,0,0,0,0,0,0
2dpf,11.68,0.83,0,0.83,0,1.67,0.83,0
3dpf,448.8,0,2.3,0,0.57,2.87,0.57,1.15
5dpf,4.65,0.52,0,0.52,0,2.07,0.52,2.07
10dpf,107.31,0,0,0,0,5.65,0,2.51
