stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,4.17,0,0.83,1.67,2.5,0.83,5,3.34
3dpf,4.02,0,0.57,0,3.45,0,0,0.57
5dpf,0.52,0.52,0.52,0,2.58,0,0.52,1.03
10dpf,1.88,0,0,0,2.51,0,0.63,1.26
