stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,0,5,0,0,0,0,0,0
2dpf,10.84,17.52,4.17,0.83,1.67,1.67,0.83,3.34
3dpf,13.79,6.32,0.57,0.57,1.15,0,0,0
5dpf,5.69,10.34,4.13,2.07,5.69,8.27,0.52,13.44
10dpf,28.87,25.73,0.63,0,11.3,0.63,1.26,5.65
