stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,5,0,0,0,1,1,30,0,0
2dpf,6.67,0,1.67,2.5,0,7.51,149.3,0.83,4.17
3dpf,10.92,0,0,0,0.57,5.75,1.15,0.57,0
5dpf,1.55,0,0.52,0,1.03,7.75,18.09,2.58,2.58
10dpf,6.28,0.63,0,0,0,18.83,17.57,11.3,0
