stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,0,0,0,0,1,0,0,0
2dpf,0.83,0,0,0,28.36,9.17,14.18,1.67
3dpf,0.57,0,0,0,8.05,12.07,2.3,0
5dpf,0.52,0.52,0.52,0.52,2.07,10.85,9.82,7.75
10dpf,0,0,0,0.63,0.63,1.88,3.77,0
