stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,72.26,0,0,0,0,0,0,0,10.32,10.32
12hpf,21.21,0,3.86,0,0,1.93,0,1.93,5.78,7.71
14hpf,23.41,0,10.03,0,0,0,0,3.34,0,6.69
16hpf,77.93,2.05,14.36,4.1,18.46,8.2,0,2.05,24.61,18.46
19hpf,83.19,4.38,0,4.38,13.14,2.19,0,0,2.19,6.57
24hpf,73,3,9,3,12,5,2,0,20,6
2dpf,237.71,5.84,15.01,16.68,84.24,162.64,13.35,0.83,44.21,64.22
3dpf,710.26,10.34,9.19,10.92,15.52,197.1,6.9,0,22.41,26.43
5dpf,61.5,4.13,28.43,25.32,18.09,223.79,12.4,7.24,36.69,105.95
10dpf,298.08,14.43,45.81,23.22,10.67,187.63,11.3,0.63,23.85,14.43
