stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,10.01,0.83,0.83,0.83,9.17,0,0,0,5
3dpf,30.46,0,0,0.57,9.19,0,0,0.57,1.15
5dpf,1.03,0,2.07,0,7.24,3.1,0.52,7.24,7.24
10dpf,10.67,0,0,0,4.39,1.26,0,1.26,1.26
