stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,1.67,0.83,10.84,0,0.83,0,2.5
3dpf,5.75,2.3,5.17,1.15,2.3,0,2.87
5dpf,0.52,2.58,25.32,0,1.55,0.52,5.69
10dpf,3.77,1.88,18.83,0.63,1.88,0.63,5.65
