stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,402.59,0,0,0,10.32,0,0,0,61.94,82.58
12hpf,84.82,0,0,0,32.77,5.78,0,9.64,50.12,21.21
14hpf,113.69,3.34,3.34,6.69,13.38,0,0,3.34,30.09,33.44
16hpf,133.3,8.2,12.3,12.3,63.58,18.46,2.05,4.1,41.02,43.07
19hpf,256.13,0,2.19,6.57,30.65,2.19,0,0,4.38,19.7
24hpf,83,2,4,3,24,5,3,0,6,7
2dpf,241.88,11.68,10.84,31.69,159.31,168.48,20.02,1.67,56.72,72.56
3dpf,692.45,17.24,9.77,15.52,15.52,183.31,5.75,0,18.96,33.9
5dpf,79.07,8.79,36.69,44.96,32.56,196.91,18.09,7.24,50.65,116.29
10dpf,231.56,18.83,35.14,28.24,17.57,196.42,10.04,0,30.75,41.42
