stage,central_nervous_system,hematopoietic_system,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
16hpf,0,0,0,0,6.15,0
2dpf,1.67,0,0.83,0.83,5,0.83
3dpf,0,0,0,0,1.15,0
5dpf,1.03,0.52,0,1.55,3.62,0.52
10dpf,3.14,0,0.63,0,3.77,0
