stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
19hpf,2.19,0,0,0,0,0,0,0,0
24hpf,7,0,0,0,0,0,0,0,1
2dpf,6.67,0,1.67,0.83,0,3.34,0,3.34,4.17
3dpf,439.6,0.57,0.57,0,1.72,7.47,0,2.3,4.6
5dpf,17.06,1.03,1.03,2.07,3.62,14.99,1.55,2.07,11.37
10dpf,147.47,1.26,2.51,0.63,0.63,6.28,0,4.39,1.88
