stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,14.18,0,0.83,0.83,2.5,2.5,2.5,0.83,2.5
3dpf,6.32,0,0,0,0,0.57,0,0,0.57
5dpf,9.3,0,0,1.03,0,2.07,0,0.52,1.03
10dpf,3.77,0.63,0,0,0,3.77,1.26,1.88,1.26
