stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,5749.88,103.23,20.65,0,898.1,82.58,0,134.2,1290.37,1940.71
12hpf,3753.33,161.93,1.93,90.6,1091.11,177.35,1.93,129.16,1289.67,1389.91
14hpf,2865.69,60.19,70.22,170.54,869.4,300.95,23.41,23.41,548.39,1297.42
16hpf,1966.73,141.51,24.61,153.81,1052.07,258.4,45.12,84.08,613.19,1257.15
19hpf,3115.21,35.03,0,113.84,691.78,210.16,67.86,21.89,197.03,742.13
24hpf,1374,24,12,165,869,212,48,4,254,260
2dpf,663.92,6.67,13.35,123.44,873.28,1144.35,100.92,30.03,327.79,192.67
3dpf,765.43,5.17,4.6,31.61,173.54,1609.58,54.02,1.15,137.34,90.79
5dpf,353.51,18.61,17.57,52.2,135.93,1290.52,80.11,73.39,264.1,343.17
10dpf,436.14,17.57,5.65,30.75,123,1525.53,57.11,3.14,181.36,71.54
