stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,periderm
2dpf,0.83,0.83,0.83,0.83,0.83,0.83
3dpf,0,0,0,0,0,0.57
5dpf,0.52,0,0.52,0.52,1.03,0.52
10dpf,1.26,0,0,0,1.88,0
