stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,periderm
19hpf,0,0,0,0,0,0,0,2.19
2dpf,0.83,0,1.67,4.17,0.83,1.67,0,25.86
3dpf,4.02,1.15,1.72,4.02,1.72,2.87,0,6.9
5dpf,0,0,12.92,6.72,0,4.13,0,14.47
10dpf,3.14,0,15.06,3.77,0,1.26,0.63,4.39
