stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,5,0,2.5,3.34,0,0.83,1.67
3dpf,72.98,0,0.57,3.45,0.57,0,0
5dpf,2.07,1.55,0,3.62,0.52,0.52,1.55
10dpf,11.92,3.14,0,0,0,0,0
