stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0,0,4.17,0,0,1.67,0.83
3dpf,0.57,0,0.57,5.75,0,2.87,2.3,0
5dpf,0.52,0.52,2.07,17.06,0,7.75,4.65,0.52
10dpf,0,0,0.63,3.14,1.26,1.26,6.28,0
