stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
2dpf,13.35,0,0,1.67,5,8.34,0,2.5,2.5
3dpf,150.56,0,0,0,2.87,25.28,0,0.57,0.57
5dpf,6.2,1.03,0.52,2.07,2.07,24.29,1.03,3.1,3.1
10dpf,21.96,0,0,0,0.63,10.67,0,4.39,0
