stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,144.52,10.32,0,0,61.94,0,0,0,175.49,92.91
12hpf,586.04,44.34,11.57,69.4,156.15,36.63,0,109.88,441.45,246.75
14hpf,314.32,10.03,13.38,83.6,56.85,73.56,6.69,16.72,341.07,147.13
16hpf,568.08,43.07,26.66,145.61,186.62,129.2,30.76,36.91,488.09,272.76
19hpf,676.46,2.19,2.19,56.92,96.32,35.03,17.51,10.95,96.32,107.27
24hpf,819,5,4,89,221,132,32,3,80,64
2dpf,789.87,9.17,17.52,102.59,357.82,670.6,65.89,3.34,153.47,121.78
3dpf,2179.05,6.9,4.6,28.73,22.41,484.43,28.73,0.57,21.84,36.78
5dpf,132.82,14.99,12.4,84.24,29.98,342.66,46,2.58,34.11,125.59
10dpf,362.71,11.3,7.53,27.61,8.79,129.27,12.55,0,13.81,30.12
