stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,3385.92,51.61,20.65,0,474.86,10.32,0,144.52,929.06,1589.73
12hpf,5499.87,171.57,36.63,158.08,1285.81,208.2,13.49,339.28,2226.55,1783.17
14hpf,3196.73,66.88,157.16,220.69,481.52,197.29,60.19,103.66,384.54,2036.41
16hpf,3351.04,186.62,305.57,276.86,834.68,326.08,98.44,168.17,738.29,2237.44
19hpf,6486.55,59.11,157.62,227.68,799.05,299.92,183.89,74.43,286.78,2486.91
24hpf,4414,90,738,348,1206,461,231,33,569,1217
2dpf,1990.11,78.4,298.6,395.35,1287.81,1813.28,345.31,43.37,568.01,1323.68
3dpf,2270.42,128.72,222.96,174.12,124.7,1564.76,62.06,0.57,102.29,489.6
5dpf,570.58,136.96,601.07,501.84,173.14,1534.98,143.16,100.26,277.02,2052.33
10dpf,842.78,208.97,613.1,348.28,102.29,1069.94,82.83,1.26,128.64,465
