stage,central_nervous_system,endoderm,intermediate_mesoderm,mesenchyme,periderm
16hpf,2.05,0,0,0,0
2dpf,6.67,1.67,0,2.5,0
3dpf,9.77,0,0,0,0
5dpf,2.58,0,0.52,0.52,0
10dpf,11.92,0,0,0,0.63
